registration number,registration date,application number,application date,authors,authors count,right holders,contact to third parties,program name,creation year,registration publish date,registration publish number,actual,publication URL
2004611997,20040830,2004611521,20040714,"Олейник Дмитрий Юрьевич (RU)
Тамбиев Максим Исламович (RU)
Лебедев Дмитрий Андреевич (RU)
Былёв Сергей Борисович (RU)",4,"Олейник Дмитрий Юрьевич (RU)
Тамбиев Максим Исламович (RU)
Лебедев Дмитрий Андреевич (RU)
Былёв Сергей Борисович (RU)
Закрытое акционерное общество ""Юридическое бюро ""Альфа-Эксперт"" (RU)",,Система идентификации и обнаружения мобильных переносных компьютеров /МПК/ в сетях передачи данных,,20041220,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004611997
2004612003,20040901,2004611414,20040701,,5,Общество с ограниченной ответственностью «СБСОФТ» (RU),,"Интегрированная финансово - экономическая система ""СБСОФТ - Предприятие"" (ИФЭС ""СБСОФТ - Предприятие"")",,20041220,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612003
2004612102,20040913,2004611889,20040901,"Андрианов Дмитрий Леонидович (RU)
Полушкина Галина Кирьяновна (RU)
Ивлиев Сергей Владимирович (RU)
Колодочкин Александр Викторович (RU)
Бушуев Максим Алексеевич (RU)",5,"Общество с ограниченной ответственностью ""ФОРСАЙТ"" (RU)",,Программный комплекс анализа и управления риском (Прогноз. Управление риском),,20041220,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612102
2004612124,20040915,2004611527,20040715,"Забарова Людмила Викторовна  (RU)
Дегтярёв Григорий Юрьевич  (RU)",2,Акционерное общество «БАРС Груп»,,Система компьютерного генетического регистра,,20041020,3,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612124
2004612153,20040921,2004611630,20040727,"Буров Владимир Васильевич  (RU)
Чумаченко Евгений Константинович  (RU)",2,Федеральное автономное учреждение «Центральный аэрогидродинамический институт имени профессора Н.Е. Жуковского» (ФАУ «ЦАГИ») (RU),Нет,Программа графопостроения результатов аэродинамического эксперимента (TaGr),,20041220,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612153
2004612158,20040921,2004611916,20040908,,10,Общество с ограниченной ответственностью «ИНВЕРСИЯ» (RU),,"Автоматизированная банковская система «Банк XXI Век» (АБС ""Банк XXI Век"")",,20041220,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612158
2004612209,20040927,2004611935,20040914,"Мугинштейн Лев Александрович (RU)
Ябко Израиль Аврумович (RU)
Лисеев Сергей Иванович (RU)",3,Акционерное общество «Научно-исследовательский институт железнодорожного транспорта» (АО «ВНИИЖТ») (RU),,Аппаратно-программный комплекс для моделирования расчета траекторий движения поездов с распределенной тягой и обучения машинистов энергооптимальным и безопасным приемам управления локомотивами в таких поездах (АПК распределенная тяга-АПК РТ),,20041220,4,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612209
2004612277,20041006,2004611746,20040812,Лепехин Сергей Борисович (RU),1,Акционерное общество «Объединенная двигателестроительная корпорация» (АО «ОДК») (RU),,"""Программный модуль Системы контроля доступа ""СКД - Салют"" для печати идентификационных карт (IDCard)""",,20050320,1,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612277
2004612278,20041006,2004611747,20040812,Лепехин Сергей Борисович (RU),1,Акционерное общество «Объединенная двигателестроительная корпорация» (АО «ОДК») (RU),,"""Программный модуль Системы контроля доступа ""СКД - Салют"" для синхронизации локальной и центральной баз данных (DBAgent)""",,20050320,1,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612278
2004612279,20041006,2004611748,20040812,Лепехин Сергей Борисович (RU),1,Акционерное общество «Объединенная двигателестроительная корпорация» (АО «ОДК») (RU),,"""Программный модуль Системы контроля доступа ""СКД - Салют"" для управления системой и вывода оперативной информации (Administrator)""",,20050320,1,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612279
2004612280,20041006,2004611749,20040812,Лепехин Сергей Борисович (RU),1,Акционерное общество «Объединенная двигателестроительная корпорация» (АО «ОДК») (RU),,"""Программный модуль Системы контроля доступа ""СКД - Салют"" для дистанционного контроля работы проходных (Monitor)""",,20050320,1,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612280
2004612281,20041006,2004611750,20040812,Лепехин Сергей Борисович (RU),1,Акционерное общество «Объединенная двигателестроительная корпорация» (АО «ОДК») (RU),,"""Программный модуль Системы контроля доступа ""СКД - Салют"" для оперативного получения информации о сотруднике и его правах доступа по коду пропуска (Blank_Identification)""",,20050320,1,true,http://www1.fips.ru/fips_servl/fips_servlet?DB=EVM&DocNumber=2004612281
